index,name,date,ageY,ageD,location,team,opponent,gameResult,margin,started,minutesPlayed,fg,fga,fg3,fg3a,fg3pct,ft,fta,ftpct,orb,drb,trb,assists,steals,blocks,turnovers,personalFouls,points,gameScore,plusMinus
1000,LeBron James,2016-11-27,31,331,0,CLE,DAL,W,+38,1,41.30,9,19,1,4,.250,7,9,.778,2,8,10,13,1,0,5,0,26,24.4,+2
1001,LeBron James,2016-11-29,31,333,@,CLE,PHI,W,+4,1,32.53,8,16,3,8,.375,3,7,.429,0,4,4,4,0,0,7,3,22,8.2,-12
1002,LeBron James,2016-12-01,31,335,@,CLE,MIL,L,-17,1,33.37,5,14,0,2,.000,6,11,.545,1,4,5,5,2,0,5,2,16,7.8,-20
1003,LeBron James,2016-12-02,31,337,0,CLE,LAC,L,-19,1,44.40,13,22,1,3,.333,0,0,0,0,5,5,13,0,0,8,2,27,18.6,-3
1004,LeBron James,2016-12-05,31,338,@,CLE,CHI,L,-6,1,42.01,12,26,2,7,.286,8,9,.889,3,5,8,7,2,0,1,2,34,28.9,+9
1005,LeBron James,2016-12-07,31,341,@,CLE,TOR,W,+4,1,32.27,7,10,1,2,.500,10,14,.714,2,4,6,7,1,2,4,2,25,24.3,+32
1006,LeBron James,2016-12-09,31,343,@,CLE,NYK,W,+32,1,37.19,12,22,1,3,.333,2,4,.500,2,6,8,8,3,0,3,2,27,23.6,+21
1007,LeBron James,2016-12-10,31,345,0,CLE,MIA,W,+30,1,42.27,17,24,5,10,.500,5,9,.556,1,8,9,10,3,1,5,3,44,40.0,-2
1008,LeBron James,2016-12-13,31,346,0,CLE,CHO,W,+11,1,36.29,9,17,0,4,.000,5,8,.625,1,5,6,8,3,0,6,1,23,17.9,+8
1009,LeBron James,2016-12-17,31,349,0,CLE,MEM,W,+17,1,38.55,9,18,2,5,.400,6,11,.545,1,6,7,9,2,2,2,1,26,24.8,+17
1010,LeBron James,2016-12-20,31,350,@,CLE,MEM,L,-8,1,47.29,12,25,5,9,.556,5,6,.833,3,9,12,7,1,1,2,2,34,29.5,+8
1011,LeBron James,2016-12-21,31,353,0,CLE,LAL,W,+11,1,34.25,12,24,4,7,.571,1,1,1.000,1,8,9,6,0,0,2,0,29,22.3,+26
1012,LeBron James,2016-12-23,31,356,@,CLE,MIL,W,+6,1,27.16,7,16,0,3,.000,5,6,.833,1,3,4,6,3,0,1,0,19,18.0,+33
1013,LeBron James,2016-12-25,31,357,0,CLE,MIL,W,+11,1,40.11,12,22,4,8,.500,3,7,.429,5,8,13,4,2,1,5,2,31,24.4,+4
1014,LeBron James,2016-12-29,31,359,0,CLE,BRK,W,+20,1,43.44,9,18,2,6,.333,3,7,.429,2,6,8,11,1,3,8,2,23,17.6,+1
1015,LeBron James,2016-12-31,31,361,0,CLE,GSW,W,+1,1,35.47,12,25,4,8,.500,4,6,.667,2,4,6,9,1,0,1,1,32,27.0,+17
1016,LeBron James,2017-01-02,31,362,@,CLE,DET,L,-16,1,38.55,9,21,0,4,.000,8,10,.800,2,5,7,6,2,1,4,1,26,19.5,-4
1017,LeBron James,2017-01-04,31,365,0,CLE,BOS,W,+6,1,36.53,12,21,1,2,.500,6,9,.667,2,6,8,7,1,0,5,2,31,23.2,-13
1018,LeBron James,2017-01-06,32,001,@,CLE,CHO,W,+12,1,35.17,14,20,0,1,.000,8,10,.800,0,9,9,6,3,0,5,2,36,30.9,+20
1019,LeBron James,2017-01-08,32,003,0,CLE,NOP,W,+8,1,39.31,11,17,2,4,.500,4,6,.667,3,5,8,4,1,0,7,3,28,18.9,-2
1020,LeBron James,2017-01-10,32,005,0,CLE,CHI,L,-12,1,36.55,10,20,3,6,.500,6,7,.857,1,5,6,5,4,0,4,0,29,24.3,-8
1021,LeBron James,2017-01-11,32,007,@,CLE,BRK,W,+8,1,30.31,5,12,2,5,.400,8,9,.889,1,10,11,4,1,1,5,1,20,16.0,-7
1022,LeBron James,2017-01-13,32,009,@,CLE,PHO,W,+4,1,41.41,6,12,1,4,.250,3,3,1.000,0,2,2,15,1,1,5,2,16,17.0,+16
1023,LeBron James,2017-01-16,32,011,@,CLE,UTA,L,-8,1,35.00,6,18,1,4,.250,7,10,.700,2,6,8,2,1,0,6,1,20,7.8,-32
1024,LeBron James,2017-01-19,32,012,@,CLE,POR,L,-16,1,39.08,8,12,0,2,.000,5,8,.625,0,9,9,15,1,2,4,2,21,25.4,+14
1025,LeBron James,2017-01-21,32,014,@,CLE,SAC,W,+12,1,45.20,11,16,2,5,.400,5,7,.714,0,6,6,7,2,0,7,5,29,21.1,-16
1026,LeBron James,2017-01-23,32,017,@,CLE,GSW,L,-35,1,43.43,11,21,1,4,.250,3,4,.750,2,8,10,12,2,0,6,2,26,22.7,-10
1027,LeBron James,2017-01-25,32,020,0,CLE,PHO,W,+15,1,44.49,8,15,0,3,.000,8,11,.727,4,9,13,11,2,1,5,3,24,25.2,-1
1028,LeBron James,2017-01-27,32,022,0,CLE,SAS,L,-3,1,34.14,13,18,1,3,.333,4,7,.571,0,5,5,11,0,0,5,1,31,26.2,+22
1029,LeBron James,2017-01-29,32,024,@,CLE,NOP,L,-2,1,36.50,9,18,0,2,.000,7,10,.700,1,13,14,8,1,0,2,1,25,23.6,+11
1030,LeBron James,2017-01-30,32,026,0,CLE,SAC,L,-4,1,37.17,9,19,1,6,.167,4,8,.500,0,9,9,9,2,0,5,0,23,17.7,-8
1031,LeBron James,2017-02-01,32,028,0,CLE,BRK,W,+8,1,34.28,11,14,1,2,.500,4,7,.571,0,8,8,12,2,1,2,1,27,31.5,+16
1032,LeBron James,2017-02-04,32,030,0,CLE,OKC,W,+16,1,39.35,12,20,4,8,.500,4,5,.800,0,5,5,10,0,0,5,1,32,25.5,+11
1033,LeBron James,2017-02-06,32,031,@,CLE,DAL,L,-7,1,42.04,12,18,6,8,.750,2,5,.400,0,7,7,17,2,2,6,6,32,32.0,0
1034,LeBron James,2017-02-08,32,033,0,CLE,MIN,W,+28,1,38.16,9,16,1,2,.500,6,8,.750,1,5,6,9,1,1,4,2,25,22.0,+8
1035,LeBron James,2017-02-09,32,036,@,CLE,NYK,W,+7,1,40.53,8,19,1,4,.250,1,3,.333,1,4,5,7,2,2,3,1,18,13.9,-4
1036,LeBron James,2017-02-11,32,038,@,CLE,WAS,W,+5,1,33.09,11,16,1,1,1.000,4,4,1.000,0,5,5,12,2,0,6,1,27,25.7,+26
1037,LeBron James,2017-02-14,32,040,@,CLE,IND,W,+15,1,39.30,10,14,2,3,.667,3,6,.500,1,7,8,14,0,0,6,3,25,23.4,+10
1038,LeBron James,2017-02-15,32,041,@,CLE,OKC,L,-9,1,32.35,12,17,4,5,.800,3,4,.750,0,5,5,4,1,0,4,2,31,24.0,+9
1039,LeBron James,2017-02-23,32,043,0,CLE,DEN,W,+16,1,37.06,7,11,0,2,.000,4,6,.667,0,13,13,15,0,3,6,1,18,22.4,+10
1040,LeBron James,2017-02-27,32,046,@,CLE,MIN,W,+8,1,37.11,8,12,1,2,.500,7,9,.778,0,10,10,6,0,0,3,1,24,21.8,+8
1041,LeBron James,2017-03-01,32,047,0,CLE,IND,W,+9,1,40.02,10,21,3,6,.500,5,8,.625,5,8,13,10,1,1,4,3,28,25.5,-3
1042,LeBron James,2017-03-03,32,055,0,CLE,NYK,W,+15,1,39.10,14,27,6,10,.600,4,8,.500,1,12,13,8,0,0,2,4,38,29.4,+5
1043,LeBron James,2017-03-06,32,057,0,CLE,CHI,L,-18,1,38.41,11,22,2,5,.400,6,10,.600,3,14,17,6,1,1,3,2,30,25.8,+14
1044,LeBron James,2017-03-09,32,059,0,CLE,MIL,W,+7,1,39.05,12,22,0,6,.000,5,8,.625,4,10,14,10,1,0,3,1,29,27.6,+18
1045,LeBron James,2017-03-11,32,061,@,CLE,BOS,L,-4,1,37.34,8,14,2,5,.400,6,10,.600,0,12,12,12,0,1,4,3,24,23.3,+12
1046,LeBron James,2017-03-12,32,063,@,CLE,ATL,W,+5,1,40.10,12,20,4,11,.364,2,3,.667,0,7,7,5,2,0,8,2,30,19.2,-9
1047,LeBron James,2017-03-14,32,064,@,CLE,MIA,L,-28,1,28.24,6,12,0,2,.000,4,5,.800,0,11,11,12,0,0,2,0,16,19.3,+22
1048,LeBron James,2017-03-16,32,066,0,CLE,MIA,L,-8,1,38.15,13,20,2,5,.400,5,10,.500,0,10,10,6,2,1,6,0,33,26.1,+14
1049,LeBron James,2017-03-19,32,069,@,CLE,DET,L,-5,1,37.51,13,22,3,8,.375,5,8,.625,0,6,6,7,1,0,3,2,34,26.5,+12
1050,LeBron James,2017-03-22,32,071,@,CLE,ORL,W,+12,1,34.10,8,12,0,2,.000,2,4,.500,2,4,6,5,0,0,4,1,18,13.7,-30
1051,LeBron James,2017-03-24,32,072,@,CLE,HOU,L,-5,1,39.54,9,14,0,1,.000,14,16,.875,0,9,9,11,1,2,4,2,32,33.0,+1
1052,LeBron James,2017-03-25,32,074,0,CLE,DET,W,+32,1,40.35,10,21,0,4,.000,4,6,.667,3,8,11,8,0,1,3,2,24,19.5,-11
1053,LeBron James,2017-03-27,32,076,0,CLE,UTA,W,+8,1,29.32,7,17,0,3,.000,3,6,.500,3,5,8,8,0,0,2,3,17,12.7,-13
1054,LeBron James,2017-03-30,32,078,@,CLE,LAC,L,-30,1,39.07,11,20,1,7,.143,3,7,.429,1,9,10,8,1,1,4,0,26,21.5,-3
1055,LeBron James,2017-03-31,32,079,@,CLE,LAL,W,+5,1,29.56,14,22,3,7,.429,3,6,.500,2,7,9,6,0,0,2,2,34,27.9,+31
1056,LeBron James,2017-04-02,32,082,@,CLE,DEN,L,-13,1,51.39,16,29,3,10,.300,6,12,.500,4,10,14,11,2,1,1,4,41,38.3,-1
1057,LeBron James,2017-04-04,32,084,@,CLE,CHO,W,+7,1,37.06,7,14,0,3,.000,4,6,.667,1,10,11,11,2,1,6,2,18,17.5,+17
1058,LeBron James,2017-04-05,32,085,0,CLE,WAS,L,-12,1,38.33,14,22,1,4,.250,7,7,1.000,2,8,10,6,1,2,3,3,36,32.4,+32
1059,LeBron James,2017-04-07,32,087,@,CLE,SAS,L,-29,1,41.25,12,15,1,2,.500,2,6,.333,1,7,8,7,2,0,5,0,27,24.4,-15
1060,LeBron James,2017-04-09,32,090,@,CLE,CHI,L,-6,1,46.50,11,21,1,3,.333,9,10,.900,3,13,16,10,1,0,3,6,32,29.9,+1
1061,LeBron James,2017-10-17,32,291,0,CLE,BOS,W,+3,1,41.12,12,19,1,5,.200,4,4,1.000,1,15,16,9,0,2,4,3,29,28.2,+2
1062,LeBron James,2017-10-20,32,294,@,CLE,MIL,W,+19,1,37.25,10,16,2,4,.500,2,2,1.000,1,4,5,8,1,1,5,2,24,20.2,+13
1063,LeBron James,2017-10-21,32,295,0,CLE,ORL,L,-21,1,31.12,8,15,1,3,.333,5,6,.833,0,4,4,2,1,1,1,0,22,17.6,-31
1064,LeBron James,2017-10-24,32,298,0,CLE,CHI,W,+7,1,37.15,13,20,4,6,.667,4,5,.800,0,2,2,13,3,0,2,1,34,35.1,+7
1065,LeBron James,2017-10-25,32,299,@,CLE,BRK,L,-5,1,41.22,12,20,1,2,.500,4,8,.500,1,9,10,13,0,4,8,1,29,25.1,-2
1066,LeBron James,2017-10-28,32,302,@,CLE,NOP,L,-22,1,30.46,6,11,1,3,.333,5,6,.833,0,3,3,8,0,0,4,3,18,13.6,-10
1067,LeBron James,2017-10-29,32,303,0,CLE,NYK,L,-19,1,39.28,7,15,1,4,.250,1,1,1.000,1,9,10,7,2,0,4,2,16,13.8,-17
1068,LeBron James,2017-11-01,32,306,0,CLE,IND,L,-17,1,37.28,14,22,1,5,.200,4,5,.800,1,5,6,11,2,1,8,1,33,27.0,-12
1069,LeBron James,2017-11-03,32,308,@,CLE,WAS,W,+8,1,42.41,23,34,2,4,.500,9,9,1.000,5,6,11,7,3,2,3,2,57,53.2,+6
1070,LeBron James,2017-11-05,32,310,0,CLE,ATL,L,-2,1,40.35,10,17,0,3,.000,6,6,1.000,2,3,5,13,1,2,6,4,26,24.3,-4
1071,LeBron James,2017-11-07,32,312,0,CLE,MIL,W,+5,1,36.42,10,20,2,4,.500,8,10,.800,1,7,8,9,3,0,1,1,30,29.9,+6
1072,LeBron James,2017-11-09,32,314,@,CLE,HOU,L,-4,1,40.01,15,24,1,4,.250,2,3,.667,0,4,4,7,1,1,8,4,33,20.0,+5
1073,LeBron James,2017-11-11,32,316,@,CLE,DAL,W,+7,1,41.47,6,14,1,3,.333,6,8,.750,1,10,11,4,0,1,6,3,19,10.8,+5
1074,LeBron James,2017-11-13,32,318,@,CLE,NYK,W,+3,1,36.16,7,14,2,4,.500,7,10,.700,3,6,9,12,0,3,5,1,23,23.8,+2
1075,LeBron James,2017-11-15,32,320,@,CLE,CHO,W,+8,1,36.38,12,24,4,7,.571,3,3,1.000,2,4,6,8,2,1,3,4,31,25.3,+1
1076,LeBron James,2017-11-17,32,322,0,CLE,LAC,W,+5,1,46.08,17,26,4,9,.444,1,5,.200,1,13,14,6,0,0,6,0,39,28.8,+1
1077,LeBron James,2017-11-20,32,325,@,CLE,DET,W,+28,1,27.16,7,14,3,5,.600,1,1,1.000,0,2,2,8,1,1,0,2,18,18.1,+21
1078,LeBron James,2017-11-22,32,327,0,CLE,BRK,W,+10,1,33.26,11,17,4,7,.571,7,9,.778,1,5,6,5,2,0,3,2,33,28.6,+20
1079,LeBron James,2017-11-24,32,329,0,CLE,CHO,W,+1,1,39.34,10,20,3,8,.375,4,7,.571,1,15,16,13,0,3,3,2,27,28.4,-2
1080,LeBron James,2017-11-27,32,332,@,CLE,PHI,W,+22,1,31.03,12,23,3,7,.429,3,4,.750,3,11,14,6,0,0,3,0,30,24.9,+1
1081,LeBron James,2017-11-28,32,333,0,CLE,MIA,W,+11,1,28.26,10,16,1,3,.333,0,1,.000,2,10,12,6,5,1,2,1,21,25.3,+26
1082,LeBron James,2017-11-30,32,335,@,CLE,ATL,W,+7,1,37.34,8,11,3,6,.500,5,7,.714,1,5,6,12,2,2,3,3,24,28.5,+10
1083,LeBron James,2017-12-02,32,337,0,CLE,MEM,W,+5,1,39.09,13,22,0,3,.000,8,8,1.000,0,2,2,12,0,1,5,1,34,28.1,-5
1084,LeBron James,2017-12-04,32,339,@,CLE,CHI,W,+22,1,34.16,9,15,2,4,.500,3,4,.750,0,7,7,6,2,0,2,1,23,21.6,+27
1085,LeBron James,2017-12-06,32,341,0,CLE,SAC,W,+6,1,41.03,12,18,5,8,.625,3,6,.500,2,9,11,9,3,2,7,0,32,30.8,+2
1086,LeBron James,2017-12-08,32,343,@,CLE,IND,L,-4,1,39.25,12,22,1,5,.200,4,5,.800,2,8,10,8,1,2,3,1,29,26.4,+3
1087,LeBron James,2017-12-09,32,344,0,CLE,PHI,W,+7,1,38.44,9,23,2,6,.333,10,12,.833,3,10,13,13,3,0,6,1,30,27.5,-3
1088,LeBron James,2017-12-12,32,347,0,CLE,ATL,W,+9,1,35.01,11,13,2,3,.667,1,2,.500,0,7,7,17,2,0,2,4,25,32.3,+19
1089,LeBron James,2017-12-14,32,349,0,CLE,LAL,W,+9,1,38.43,8,18,1,6,.167,8,12,.667,1,11,12,12,2,2,5,0,25,24.8,+14
1090,LeBron James,2017-12-16,32,351,0,CLE,UTA,W,+9,1,36.48,9,15,1,4,.250,10,10,1.000,0,11,11,10,1,0,5,2,29,27.6,0
1091,LeBron James,2017-12-17,32,352,@,CLE,WAS,W,+7,1,41.21,8,23,2,7,.286,2,3,.667,2,9,11,15,0,1,6,4,20,14.4,+4
1092,LeBron James,2017-12-19,32,354,@,CLE,MIL,L,-3,1,34.14,14,22,6,11,.545,5,5,1.000,0,1,1,7,3,2,7,1,39,31.4,-7
1093,LeBron James,2017-12-21,32,356,0,CLE,CHI,W,+3,1,39.06,12,23,2,5,.400,8,8,1.000,1,5,6,9,3,0,4,1,34,29.8,+5
1094,LeBron James,2017-12-25,32,360,@,CLE,GSW,L,-7,1,40.03,7,18,2,7,.286,4,7,.571,1,5,6,6,0,0,7,2,20,7.6,-1
1095,LeBron James,2017-12-27,32,362,@,CLE,SAC,L,-14,1,37.42,6,17,0,2,.000,4,5,.800,2,8,10,14,5,0,4,2,16,19.9,-11
1096,LeBron James,2017-12-30,33,000,@,CLE,UTA,L,-3,1,37.27,12,22,1,7,.143,4,5,.800,1,7,8,6,2,1,6,1,29,21.3,-5
1097,LeBron James,2018-01-02,33,003,0,CLE,POR,W,+17,1,33.49,10,17,0,2,.000,4,4,1.000,1,5,6,8,4,1,3,2,24,24.8,0
1098,LeBron James,2018-01-03,33,004,@,CLE,BOS,L,-14,1,32.42,8,15,0,2,.000,3,3,1.000,0,7,7,6,1,1,4,1,19,15.3,-6
1099,LeBron James,2018-01-06,33,007,@,CLE,ORL,W,+4,1,37.17,12,23,4,7,.571,5,7,.714,3,7,10,9,6,1,3,1,33,34.7,+15
1100,LeBron James,2018-01-08,33,009,@,CLE,MIN,L,-28,1,26.35,4,8,1,3,.333,1,3,.333,1,7,8,5,0,2,3,2,10,9.1,-39
1101,LeBron James,2018-01-11,33,012,@,CLE,TOR,L,-34,1,32.14,9,16,0,1,.000,8,10,.800,0,3,3,1,1,2,2,1,26,19.2,-22
1102,LeBron James,2018-01-12,33,013,@,CLE,IND,L,-2,1,40.27,11,25,2,9,.222,3,4,.750,2,6,8,11,3,1,5,2,27,22.3,-6
1103,LeBron James,2018-01-15,33,016,0,CLE,GSW,L,-10,1,36.15,12,18,0,2,.000,8,13,.615,2,6,8,6,3,4,8,3,32,26.2,-14
1104,LeBron James,2018-01-18,33,019,0,CLE,ORL,W,+1,1,34.47,7,16,0,4,.000,2,8,.250,1,4,5,6,1,0,6,1,16,5.9,-4
1105,LeBron James,2018-01-20,33,021,0,CLE,OKC,L,-24,1,38.22,8,17,0,4,.000,2,4,.500,0,3,3,7,0,1,2,2,18,12.2,-33
1106,LeBron James,2018-01-23,33,024,@,CLE,SAS,L,-12,1,37.57,10,23,2,6,.333,6,10,.600,2,7,9,7,0,1,5,0,28,18.4,-10
1107,LeBron James,2018-01-26,33,027,0,CLE,IND,W,+7,1,39.55,11,17,0,2,.000,4,5,.800,0,10,10,11,4,1,11,0,26,22.5,+12
1108,LeBron James,2018-01-28,33,029,0,CLE,DET,W,+17,1,37.48,8,15,1,4,.250,8,9,.889,1,7,8,14,1,0,3,0,25,27.9,+18
1109,LeBron James,2018-01-30,33,031,@,CLE,DET,L,-11,1,37.45,9,20,2,7,.286,1,2,.500,0,6,6,7,0,1,4,2,21,12.8,-13
1110,LeBron James,2018-01-31,33,032,0,CLE,MIA,W,+2,1,38.17,8,21,1,6,.167,7,11,.636,2,9,11,5,1,0,7,1,24,12.1,+3
1111,LeBron James,2018-02-03,33,035,0,CLE,HOU,L,-32,1,31.22,3,10,1,2,.500,4,4,1.000,1,8,9,9,2,1,2,0,11,15.3,-17
1112,LeBron James,2018-02-06,33,038,@,CLE,ORL,L,-18,1,33.05,10,17,2,4,.500,3,4,.750,1,9,10,5,1,0,6,4,25,17.0,-14
1113,LeBron James,2018-02-07,33,039,0,CLE,MIN,W,+2,1,48.19,16,22,5,7,.714,0,2,.000,1,9,10,15,1,1,5,3,37,36.6,-1
1114,LeBron James,2018-02-09,33,041,@,CLE,ATL,W,+16,1,40.43,8,20,0,3,.000,6,7,.857,2,10,12,19,0,0,3,2,22,24.7,+12
1115,LeBron James,2018-02-11,33,043,@,CLE,BOS,W,+22,1,27.54,9,20,2,5,.400,4,7,.571,0,8,8,10,1,1,2,1,24,21.1,+23
1116,LeBron James,2018-02-13,33,045,@,CLE,OKC,W,+8,1,39.44,14,23,3,7,.429,6,10,.600,0,8,8,8,0,1,5,1,37,28.2,-1
1117,LeBron James,2018-02-22,33,054,0,CLE,WAS,L,-7,1,36.36,13,18,1,4,.250,5,9,.556,1,8,9,8,2,0,4,2,32,28.9,-10
1118,LeBron James,2018-02-23,33,055,@,CLE,MEM,W,+23,1,36.40,7,16,0,2,.000,4,4,1.000,0,14,14,11,1,0,3,0,18,19.5,+18
1119,LeBron James,2018-02-25,33,057,0,CLE,SAS,L,-16,1,39.58,14,25,2,5,.400,3,4,.750,2,11,13,9,1,0,6,3,33,25.5,-8
1120,LeBron James,2018-02-27,33,059,0,CLE,BRK,W,+6,1,38.46,13,25,2,4,.500,3,3,1.000,4,8,12,11,1,0,1,1,31,31.2,+2
1121,LeBron James,2018-03-01,33,061,0,CLE,PHI,L,-11,1,39.02,12,24,2,6,.333,4,6,.667,1,8,9,8,1,0,3,2,30,23.1,-8
1122,LeBron James,2018-03-03,33,063,0,CLE,DEN,L,-9,1,42.23,8,19,1,4,.250,8,11,.727,1,9,10,15,2,0,3,2,25,25.8,-6
1123,LeBron James,2018-03-05,33,065,0,CLE,DET,W,+22,1,28.44,11,17,5,7,.714,4,6,.667,2,5,7,7,1,0,3,2,31,27.7,+14
1124,LeBron James,2018-03-07,33,067,@,CLE,DEN,W,+5,1,39.08,15,25,5,8,.625,4,8,.500,1,7,8,10,1,0,3,2,39,32.9,+8
1125,LeBron James,2018-03-09,33,069,@,CLE,LAC,L,-14,1,38.53,11,20,3,7,.429,0,2,.000,0,10,10,6,2,3,5,2,25,20.1,-16
1126,LeBron James,2018-03-11,33,071,@,CLE,LAL,L,-14,1,31.27,9,20,2,8,.250,4,5,.800,2,8,10,7,1,1,2,0,24,21.6,-13
1127,LeBron James,2018-03-13,33,073,@,CLE,PHO,W,+22,1,33.13,7,14,1,2,.500,13,15,.867,0,12,12,11,3,2,5,2,28,30.1,+23
1128,LeBron James,2018-03-15,33,075,@,CLE,POR,L,-8,1,41.05,15,25,1,4,.250,4,9,.444,0,14,14,6,2,3,6,4,35,26.4,-3
1129,LeBron James,2018-03-17,33,077,@,CLE,CHI,W,+5,1,39.53,15,26,2,8,.250,1,4,.250,1,12,13,12,1,2,6,3,33,27.5,-4
1130,LeBron James,2018-03-19,33,079,0,CLE,MIL,W,+7,1,40.01,16,29,3,7,.429,5,8,.625,5,7,12,10,2,1,6,2,40,33.4,+4
1131,LeBron James,2018-03-21,33,081,0,CLE,TOR,W,+3,1,39.24,11,19,1,3,.333,12,14,.857,1,6,7,17,1,0,0,2,35,39.9,+12
1132,LeBron James,2018-03-23,33,083,0,CLE,PHO,W,+25,1,29.16,11,16,1,4,.250,4,6,.667,0,6,6,9,1,1,4,3,27,24.0,+11
1133,LeBron James,2018-03-25,33,085,@,CLE,BRK,W,+7,1,38.03,14,19,1,4,.250,8,10,.800,2,8,10,8,1,0,2,3,37,35.7,+11
1134,LeBron James,2018-03-27,33,087,@,CLE,MIA,L,-19,1,37.59,7,18,0,4,.000,4,5,.800,1,5,6,7,0,0,6,1,18,8.5,-19
1135,LeBron James,2018-03-28,33,088,@,CLE,CHO,W,+13,1,36.53,14,26,4,8,.500,9,11,.818,2,8,10,8,1,0,4,1,41,33.6,+21
1136,LeBron James,2018-03-30,33,090,0,CLE,NOP,W,+5,1,41.45,12,24,0,4,.000,3,3,1.000,1,8,9,11,1,0,1,0,27,25.8,+16
1137,LeBron James,2018-04-01,33,092,0,CLE,DAL,W,+11,1,38.32,5,21,2,3,.667,4,4,1.000,3,10,13,12,0,0,2,1,16,14.4,+7
1138,LeBron James,2018-04-03,33,094,0,CLE,TOR,W,+6,1,37.16,8,14,3,6,.500,8,11,.727,0,10,10,6,0,0,5,2,27,20.6,+12
1139,LeBron James,2018-04-05,33,096,0,CLE,WAS,W,+4,1,38.48,12,20,2,7,.286,7,10,.700,2,7,9,14,0,0,6,2,33,29.1,+13
1140,LeBron James,2018-04-06,33,097,@,CLE,PHI,L,-2,1,40.11,17,29,4,8,.500,6,11,.545,1,10,11,11,2,1,8,0,44,34.6,+7
1141,LeBron James,2018-04-09,33,100,@,CLE,NYK,W,+14,1,38.38,7,16,3,6,.500,9,10,.900,0,6,6,11,1,0,4,2,26,22.9,+12
1142,LeBron James,2018-04-11,33,102,0,CLE,NYK,L,-12,1,10.33,4,9,0,2,.000,2,3,.667,1,4,5,2,1,0,3,0,10,6.2,+5
1143,LeBron James,2018-10-18,33,292,@,LAL,POR,L,-9,1,37.20,9,16,0,4,.000,8,9,.889,2,10,12,6,1,0,6,3,26,20.4,-4
1144,LeBron James,2018-10-20,33,294,0,LAL,HOU,L,-9,1,38.52,9,22,1,7,.143,5,7,.714,0,5,5,5,2,1,1,0,24,18.1,-13
1145,LeBron James,2018-10-22,33,296,0,LAL,SAS,L,-1,1,42.52,11,25,2,8,.250,8,11,.727,2,6,8,14,1,1,5,2,32,26.6,-6
1146,LeBron James,2018-10-24,33,298,@,LAL,PHO,W,+18,1,28.04,7,16,1,5,.200,4,4,1.000,0,7,7,10,3,0,0,1,19,22.3,+19
1147,LeBron James,2018-10-25,33,299,0,LAL,DEN,W,+7,1,34.40,10,17,1,5,.200,7,10,.700,0,11,11,11,3,0,2,3,28,29.7,+13
1148,LeBron James,2018-10-27,33,301,@,LAL,SAS,L,-4,1,34.18,13,21,2,6,.333,7,8,.875,1,10,11,4,2,0,4,3,35,28.4,-1
1149,LeBron James,2018-10-29,33,303,@,LAL,MIN,L,-4,1,36.16,11,23,3,6,.500,4,5,.800,3,7,10,8,2,2,5,2,29,24.3,-6
1150,LeBron James,2018-10-31,33,305,0,LAL,DAL,W,+1,1,38.34,11,19,2,3,.667,5,7,.714,0,5,5,6,3,0,3,3,29,23.8,+5
1151,LeBron James,2018-11-03,33,308,@,LAL,POR,W,+4,1,31.21,9,20,1,5,.200,9,11,.818,0,5,5,7,0,2,3,1,28,21.2,-22
1152,LeBron James,2018-11-04,33,309,0,LAL,TOR,L,-14,1,28.17,6,12,2,3,.667,4,7,.571,0,2,2,6,0,1,3,3,18,12.1,-16
1153,LeBron James,2018-11-07,33,312,0,LAL,MIN,W,+4,1,38.32,10,21,3,9,.333,1,2,.500,1,10,11,9,0,2,3,1,24,20.9,+3
1154,LeBron James,2018-11-10,33,315,@,LAL,SAC,W,+15,1,31.17,10,18,3,6,.500,2,3,.667,1,6,7,2,1,0,3,2,25,17.1,+2
1155,LeBron James,2018-11-11,33,316,0,LAL,ATL,W,+1,1,34.18,10,20,3,9,.333,3,7,.429,3,4,7,4,2,0,4,1,26,18.1,+22
1156,LeBron James,2018-11-14,33,319,0,LAL,POR,W,+9,1,36.00,13,19,5,6,.833,13,15,.867,2,8,10,9,1,3,4,0,44,44.3,+4
1157,LeBron James,2018-11-17,33,322,@,LAL,ORL,L,-13,1,25.53,8,19,3,6,.500,3,4,.750,0,4,4,7,0,1,3,0,22,15.3,-11
1158,LeBron James,2018-11-18,33,323,@,LAL,MIA,W,+16,1,38.29,19,31,6,8,.750,7,10,.700,1,7,8,3,2,1,2,3,51,40.1,+20
1159,LeBron James,2018-11-21,33,326,@,LAL,CLE,W,+4,1,35.30,11,20,2,6,.333,8,12,.667,2,12,14,7,0,1,4,3,32,26.2,+9
1160,LeBron James,2018-11-23,33,328,0,LAL,UTA,W,+7,1,35.04,8,17,2,5,.400,4,6,.667,1,9,10,7,2,1,5,1,22,18.1,+13
1161,LeBron James,2018-11-25,33,330,0,LAL,ORL,L,-4,1,40.27,8,14,2,7,.286,6,11,.545,0,4,4,7,0,1,6,4,24,14.6,-14
1162,LeBron James,2018-11-27,33,332,@,LAL,DEN,L,-32,1,30.04,5,15,0,4,.000,4,6,.667,0,7,7,2,2,2,4,0,14,7.6,-23
1163,LeBron James,2018-11-29,33,334,0,LAL,IND,W,+8,1,38.09,15,27,2,7,.286,6,10,.600,1,8,9,7,2,0,4,2,38,28.7,+19
1164,LeBron James,2018-11-30,33,335,0,LAL,DAL,W,+11,1,31.19,12,21,2,4,.500,2,4,.500,2,3,5,4,0,1,4,3,28,17.9,+10
